#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
25,Mon Mar 28 09:45:28 EDT 2022,38,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,4,10,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
26,Mon Mar 28 09:45:31 EDT 2022,38,0,GIPCRMIStaticArguments,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,4,11,false, , , ,GIPCRMIStaticArguments-(10.0/20.0) , ,
27,Mon Mar 28 09:45:34 EDT 2022,38,0,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,4,12,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(0.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMIStaticArguments-(10.0/20.0) , ,
28,Mon Mar 28 10:18:32 EDT 2022,38,0,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection+ GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,5,0,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(6.6/20.0) GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMIStaticArguments-(12.5/20.0) , ,
29,Mon Mar 28 10:21:50 EDT 2022,38,0,GIPCRMIOneClientConnection,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,5,1,false, , , ,GIPCRMIOneClientConnection-(6.6/20.0) , ,
30,Mon Mar 28 10:21:56 EDT 2022,38,0,GIPCRMIOneClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,5,2,false, , , ,GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) , ,
31,Mon Mar 28 10:22:15 EDT 2022,38,0,GIPCRMIOneClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,5,3,false, , , ,GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) , ,
32,Mon Mar 28 10:23:12 EDT 2022,38,0,GIPCRMIOneClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,5,4,false, , , ,GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) , ,
33,Mon Mar 28 10:57:29 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,6,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
34,Mon Mar 28 10:57:32 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,6,1,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
35,Mon Mar 28 10:57:33 EDT 2022,33,-5,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride- GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,6,2,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(3.3/5.0) , ,
36,Mon Mar 28 10:57:37 EDT 2022,33,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,6,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(3.3/5.0) , ,
37,Mon Mar 28 11:25:48 EDT 2022,33,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,7,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
38,Mon Mar 28 11:25:51 EDT 2022,33,0,A5ExpectedSignatures,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,7,1,false, , , ,A5ExpectedSignatures-(1.8/5.0) , ,
39,Mon Mar 28 11:26:23 EDT 2022,33,0,A5ExpectedSignatures,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,7,2,false, , , ,A5ExpectedSignatures-(1.8/5.0) , ,
40,Mon Mar 28 11:26:43 EDT 2022,33,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,7,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(3.3/5.0) , ,
41,Mon Mar 28 11:26:50 EDT 2022,33,0,A5PublicMethodsOverride,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,7,4,false, , ,A5PublicMethodsOverride ,A5PublicMethodsOverride-(3.3/5.0) , ,
42,Mon Mar 28 11:28:48 EDT 2022,33,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,8,0,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(4.2/5.0) , ,
43,Mon Mar 28 11:28:50 EDT 2022,33,0,A5PublicMethodsOverride,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,8,1,false, , ,A5PublicMethodsOverride ,A5PublicMethodsOverride-(4.2/5.0) , ,
44,Mon Mar 28 11:29:05 EDT 2022,33,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,8,2,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
45,Mon Mar 28 11:29:07 EDT 2022,33,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,8,3,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
46,Mon Mar 28 11:29:09 EDT 2022,33,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures A5PublicMethodsOverride GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,8,4,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(4.2/5.0) , ,
47,Mon Mar 28 11:30:56 EDT 2022,38,5,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride+ A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,0,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
48,Mon Mar 28 11:30:58 EDT 2022,38,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,1,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
49,Mon Mar 28 11:30:59 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,2,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
50,Mon Mar 28 11:31:01 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientConnection GIPCRMIStaticArguments ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,3,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
51,Mon Mar 28 11:33:19 EDT 2022,42,4,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments+ ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection- GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,4,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(0.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMIStaticArguments-(20.0/20.0) , ,
